GT;Whole ship cable quantity;m;Linear regression;0.07055141776800156;0.056605175137519836;0.011860559694468975;0.20548854768276215
GT;Whole ship cable quantity;m;Linear regression;0.07055141776800156;0.056605175137519836;0.011860559694468975;0.20548854768276215
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.029718248173594475;0.0;0.029718248173594475;0.029718248173594475
GT;Whole ship cable quantity;m;Linear regression;0.029718248173594475;0.0;0.029718248173594475;0.029718248173594475
GT;Whole ship cable quantity;m;Linear regression;0.029718248173594475;0.0;0.029718248173594475;0.029718248173594475
GT;Whole ship cable quantity;m;Linear regression;0.029718248173594475;0.0;0.029718248173594475;0.029718248173594475
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
GT;Whole ship cable quantity;m;Linear regression;0.02971823140978813;0.0;0.02971823140978813;0.02971823140978813
